"","BC","MT","AG","UB","PT","RC","AC","ZH","LT"
"P_01111",1,0,0,0,0,0,0,0,0
"P_01116",0.921866908337649,0.0546996374935267,0,0,0.0234334541688244,0,0,0,0
"P_01119",0.799877006732263,0.065283531848783,0.134839461418954,0,0,0,0,0,0
"P_01124",0.562273433454169,0.437726566545831,0,0,0,0,0,0,0
"P_01125",0.830819523562921,0.0709800621439669,0,0,0.0982004142931124,0,0,0,0
"P_01129",1,0,0,0,0,0,0,0,0
"P_01131",0.958344122216468,0,0.0416558777835319,0,0,0,0,0,0
"P_01136",0.215691351631279,0.305897203521491,0.397106421543242,0.0455722423614707,0,0.0357327809425168,0,0,0
"P_01140",0.502136198860694,0,0.455657690315898,0,0.0422061108234076,0,0,0,0
"P_01143",0.958732522009322,0.0412674779906784,0,0,0,0,0,0,0
"P_01147",0.0801398239254272,0.608007509062662,0.124838166752978,0,0.187014500258933,0,0,0,0
"P_01150",1,0,0,0,0,0,0,0,0
"P_01151",0.907107716209218,0.092892283790782,0,0,0,0,0,0,0
"P_01152",1,0,0,0,0,0,0,0,0
"P_01154",0.805314603832211,0,0.153838684619368,0,0,0.0408467115484205,0,0,0
"P_01155",0.564862765406525,0.00200673226307613,0.411088814085966,0,0.0220416882444329,0,0,0,0
"P_01158",0.704298291040911,0.24760486794407,0.0472876747799068,0,0.000809166235111341,0,0,0,0
"P_01164",0.246180735370274,0,0.732295442775764,0,0,0.0215238218539617,0,0,0
"P_01165",0.578035991714138,0,0.329848524080787,0,0.0921154842050751,0,0,0,0
"P_01168",1,0,0,0,0,0,0,0,0
"P_01170",0.583570688762299,0,0.416429311237701,0,0,0,0,0,0
"P_01172",0.30036250647333,0,0.69963749352667,0,0,0,0,0,0
"P_01173",0.896426721905748,0,0.0398757120662869,0,0.0636975660279648,0,0,0,0
"P_01174",0.948051527705852,0,0.00644096323148628,0,0,0.0455075090626618,0,0,0
"P_01179",1,0,0,0,0,0,0,0,0
"P_01180",1,0,0,0,0,0,0,0,0
"P_01183",0.81133480062144,0,0.16380761263594,0,0.0248575867426204,0,0,0,0
"P_01187",0.900343086483687,0,0,0,0,0.0996569135163128,0,0,0
"P_01188",0,1,0,0,0,0,0,0,0
"P_01191",0.579168824443294,0.362927239772139,0.0396815121698602,0.0182224236147074,0,0,0,0,0
"P_01192",0.889759192128431,0,0.110240807871569,0,0,0,0,0,0
"P_01196",1,0,0,0,0,0,0,0,0
"P_01197",0.987506473329881,0,0.0124935266701191,0,0,0,0,0,0
"P_01204",0.957437856033143,0,0.0425621439668565,0,0,0,0,0,0
"P_01208",0.441286897980321,0.38001683065769,0,0,0,0.178696271361989,0,0,0
"P_01209",0.665717244950803,0.334282755049197,0,0,0,0,0,0,0
"P_01211",0.45022009321595,0.0566740031071983,0.426916105644744,0,0.0661897980321077,0,0,0,0
"P_01214",1,0,0,0,0,0,0,0,0
"P_01216",1,0,0,0,0,0,0,0,0
"P_01229",0.224915846711548,0.3045054375971,0.391345157949249,0.0287739513205593,0,0.0504596064215432,0,0,0
"P_01232",0.670248575867426,0.329751424132574,0,0,0,0,0,0,0
"P_01236",0.817775763852926,0.0245986535473848,0.157625582599689,0,0,0,0,0,0
"P_01247",1,0,0,0,0,0,0,0,0
"P_01250",0.879628430864837,0.0735046607975142,0.0468669083376489,0,0,0,0,0,0
"P_01257",0.954848524080787,0,0.0451514759192128,0,0,0,0,0,0
"P_01267",0.911541947177628,0,0.0884580528223718,0,0,0,0,0,0
"P_01269",0.926009839461419,0,0.073990160538581,0,0,0,0,0,0
"P_01270",0.716468151216986,0,0.283531848783014,0,0,0,0,0,0
"P_01278",0.852310978767478,0.147689021232522,0,0,0,0,0,0,0
"P_01282",0.858072242361471,0.0898174520973589,0.0521103055411704,0,0,0,0,0,0
"P_01287",0.99941740031072,0,0.000582599689280166,0,0,0,0,0,0
"P_01289",0.692937597099948,0,0.257897462454687,0,0.0491649404453651,0,0,0,0
"P_01290",0.814312532366649,0,0.185687467633351,0,0,0,0,0,0
"P_01291",1,0,0,0,0,0,0,0,0
"P_01292",1,0,0,0,0,0,0,0,0
"P_01294",1,0,0,0,0,0,0,0,0
"P_01295",0.836386587260487,0,0.163613412739513,0,0,0,0,0,0
"P_01300",0.859852408078716,0,0.140147591921284,0,0,0,0,0,0
"P_01302",0.748996633868462,0.0131408596582082,0.23786250647333,0,0,0,0,0,0
"P_01306",0.87972553081305,0,0.12027446918695,0,0,0,0,0,0
"P_01307",0.760422061108234,0,0.239577938891766,0,0,0,0,0,0
"P_01308",0.81518643190057,0,0.18481356809943,0,0,0,0,0,0
"P_01311",0.571789228379078,0,0.264208959088555,0,0.164001812532367,0,0,0,0
"P_01314",0.983395908855515,0,0,0.0166040911444847,0,0,0,0,0
"P_01315",0.766021491455205,0.209056188503366,0.0249223200414293,0,0,0,0,0,0
"P_01317",0.682806835836354,0.0995921802175039,0.217600983946142,0,0,0,0,0,0
"P_01320",0.768254790264112,0,0.231745209735888,0,0,0,0,0,0
"P_01321",0.762817193164164,0,0.237182806835836,0,0,0,0,0,0
"P_01326",1,0,0,0,0,0,0,0,0
"P_01328",1,0,0,0,0,0,0,0,0
"P_01333",1,0,0,0,0,0,0,0,0
"P_01337",1,0,0,0,0,0,0,0,0
"P_01341",0.999482133609529,0,0,0.000517866390471258,0,0,0,0,0
"P_01342",1,0,0,0,0,0,0,0,0
"P_01344",0.999643966856551,0.00035603314344899,0,0,0,0,0,0,0
"P_01346",0.800135939927499,0.151249352667012,0.0486147074054894,0,0,0,0,0,0
"P_01348",1,0,0,0,0,0,0,0,0
"P_01350",1,0,0,0,0,0,0,0,0
"P_01352",0.803469704816157,0,0.196530295183843,0,0,0,0,0,0
"P_01353",1,0,0,0,0,0,0,0,0
"P_01361",1,0,0,0,0,0,0,0,0
"P_01365",1,0,0,0,0,0,0,0,0
"P_01366",1,0,0,0,0,0,0,0,0
"P_02214",0.633512428793371,0.365516571724495,0,0,0,0.00097099948213361,0,0,0
"P_01373",1,0,0,0,0,0,0,0,0
"P_01377",1,0,0,0,0,0,0,0,0
"P_01378",0.80748316934231,0,0.19251683065769,0,0,0,0,0,0
"P_01380",1,0,0,0,0,0,0,0,0
"P_01383",0.897980321077162,0.102019678922838,0,0,0,0,0,0,0
"P_01386",0.805864836872087,0.137752459865355,0.0563827032625583,0,0,0,0,0,0
"P_01390",1,0,0,0,0,0,0,0,0
"P_01392",0.867749870533402,0,0.0350530813050233,0,0.0971970481615743,0,0,0,0
"P_01397",1,0,0,0,0,0,0,0,0
"P_01405",0.909438114966339,0,0.090400051786639,0,0.000161833247022268,0,0,0,0
"P_01406",1,0,0,0,0,0,0,0,0
"P_01407",0.983493008803729,0,0,0,0,0.0165069911962714,0,0,0
"P_01410",1,0,0,0,0,0,0,0,0
"P_01411",0.904744950802693,0,0.0889111859140342,0,0.00634386328327292,0,0,0,0
"P_01419",0.986826773692387,0,0.0131732263076126,0,0,0,0,0,0
"P_01424",0.995921802175039,0.00407819782496116,0,0,0,0,0,0,0
"P_01427",1,0,0,0,0,0,0,0,0
"P_01428",1,0,0,0,0,0,0,0,0
"P_01430",0.839331952356292,0.146394355256344,0.0142736923873641,0,0,0,0,0,0
"P_01435",0.400181253236665,0.599818746763335,0,0,0,0,0,0,0
"P_01440",1,0,0,0,0,0,0,0,0
"P_01444",1,0,0,0,0,0,0,0,0
"P_01445",1,0,0,0,0,0,0,0,0
"P_01447",0.812823666494045,0.187176333505955,0,0,0,0,0,0,0
"P_01448",0.880178663904713,0,0,0,0.119821336095287,0,0,0,0
"P_01450",0.733266442257897,0,0,0,0,0.266733557742103,0,0,0
"P_01451",0.978767477990678,0,0.0212325220093216,0,0,0,0,0,0
"P_01452",0.99970870015536,0,0,0,0.000291299844640083,0,0,0,0
"P_01453",0.964040652511652,0,0.035959347488348,0,0,0,0,0,0
"P_01455",1,0,0,0,0,0,0,0,0
"P_01457",1,0,0,0,0,0,0,0,0
"P_01461",0.569102796478508,0.00967762817193164,0.42121957534956,0,0,0,0,0,0
"P_01467",0.948083894355256,0,0,0,0,0.0519161056447437,0,0,0
"P_01468",0.913354479544278,0,0.000258933195235629,0,0.0863865872604868,0,0,0,0
"P_01470",0.621310201967892,0,0.378689798032108,0,0,0,0,0,0
"P_01472",1,0,0,0,0,0,0,0,0
"P_01474",0.981162610046608,0,0,0,0.018837389953392,0,0,0,0
"P_01475",0.875161833247022,0.0661897980321077,0,0,0.0198083894355256,0.0388399792853444,0,0,0
"P_01476",0.983169342309684,0.0168306576903159,0,0,0,0,0,0,0
"P_01484",0.952938891765925,0.0470611082340756,0,0,0,0,0,0,0
"P_01486",0.415458311755567,0.170151475919213,0,0,0.26395002589332,0.150440186431901,0,0,0
"P_01487",1,0,0,0,0,0,0,0,0
"P_01494",0.997119368203004,0,0,0,0,0.00288063179699637,0,0,0
"P_01503",0.940445365095805,0.0595546349041947,0,0,0,0,0,0,0
"P_01506",0.833570688762299,0,0,0,0,0.166429311237701,0,0,0
"P_01507",1,0,0,0,0,0,0,0,0
"P_01508",0.711548420507509,0,0.288451579492491,0,0,0,0,0,0
"P_01512",1,0,0,0,0,0,0,0,0
"P_01513",0.466565251165199,0.474754013464526,0,0.0586807353702745,0,0,0,0,0
"P_01519",0.89810978767478,0.10189021232522,0,0,0,0,0,0,0
"P_01522",0.956402123252201,0.0152770585189021,0,0,0,0,0.0283208182288969,0,0
"P_01524",1,0,0,0,0,0,0,0,0
"P_01528",1,0,0,0,0,0,0,0,0
"P_01531",1,0,0,0,0,0,0,0,0
"P_01532",0.560525634386328,0,0.420280942516831,0,0.0133674262040394,0.00582599689280166,0,0,0
"P_01533",0.915069911962714,0.0849300880372864,0,0,0,0,0,0,0
"P_01535",0.966176851372346,0,0.0128495598135681,0,0.020973588814086,0,0,0,0
"P_01538",0.976404712584153,0,0,0,0.0235952874158467,0,0,0,0
"P_01543",0.898271620921802,0,0,0.101728379078198,0,0,0,0,0
"P_01546",0.746472035214915,0,0.190445365095805,0,0.0630825996892802,0,0,0,0
"P_01548",0.70319782496116,0,0.250550233039876,0,0.0462519419989643,0,0,0,0
"P_01549",0.96329621957535,0,0,0,0.0367037804246504,0,0,0,0
"P_01556",0.979447177628172,0,0.0205528223718281,0,0,0,0,0,0
"P_01557",0.485564474365614,0.369562402900052,0,0,0,0.144873122734335,0,0,0
"P_01560",0.998640600725013,0,0,0,0.00135939927498705,0,0,0,0
"P_01562",0.53582988089073,0.365710771620922,0,0,0,0.098459347488348,0,0,0
"P_01565",1,0,0,0,0,0,0,0,0
"P_01569",1,0,0,0,0,0,0,0,0
"P_01576",1,0,0,0,0,0,0,0,0
"P_01577",0.916235111341274,0.0138205592957017,0,0,0,0.0699443293630243,0,0,0
"P_01579",0.928469704816157,0,0.0715302951838426,0,0,0,0,0,0
"P_01582",1,0,0,0,0,0,0,0,0
"P_01583",0.999061367167271,0.000938632832729156,0,0,0,0,0,0,0
"P_01584",1,0,0,0,0,0,0,0,0
"P_01585",0.846387881926463,0.128430864836872,0.000614966338684619,0,0.0245662868979803,0,0,0,0
"P_01587",0.736276540652512,0,0.263723459347488,0,0,0,0,0,0
"P_01589",0.949184360435008,0,0.0508156395649922,0,0,0,0,0,0
"P_01593",0.890827291558778,0.0829880890730192,0,0,0.026184619368203,0,0,0,0
"P_01596",0.915943811496634,0,0.0840561885033661,0,0,0,0,0,0
"P_01598",0.935266701191093,0.0488089073019161,0.0159243915069912,0,0,0,0,0,0
"P_01600",1,0,0,0,0,0,0,0,0
"P_01605",1,0,0,0,0,0,0,0,0
"P_01607",1,0,0,0,0,0,0,0,0
"P_01611",1,0,0,0,0,0,0,0,0
"P_01612",0.964914552045572,0,0.0241455204557224,0,0.0109399274987053,0,0,0,0
"P_01614",1,0,0,0,0,0,0,0,0
"P_01615",1,0,0,0,0,0,0,0,0
"P_01616",0.81162610046608,0,0.18837389953392,0,0,0,0,0,0
"P_01617",0.780262817193164,0,0.219737182806836,0,0,0,0,0,0
"P_01619",1,0,0,0,0,0,0,0,0
"P_01620",0.808162868979803,0.00119756602796479,0,0,0,0.190639564992232,0,0,0
"P_01624",0.701029259451062,0.00106809943034697,0.253171931641636,0.0447307094769549,0,0,0,0,0
"P_01627",1,0,0,0,0,0,0,0,0
"P_01629",0.998316934230968,0,0.00168306576903159,0,0,0,0,0,0
"P_01632",0.655003883997929,0.195429829104091,0.14956628689798,0,0,0,0,0,0
"P_01634",0.860693940963231,0.0428858104609011,0,0,0,0.0964202485758674,0,0,0
"P_01636",0.766086224754013,0.0304893837389953,0.203424391506991,0,0,0,0,0,0
"P_01638",1,0,0,0,0,0,0,0,0
"P_01639",1,0,0,0,0,0,0,0,0
"P_01642",1,0,0,0,0,0,0,0,0
"P_01644",1,0,0,0,0,0,0,0,0
"P_01646",1,0,0,0,0,0,0,0,0
"P_01648",1,0,0,0,0,0,0,0,0
"P_01649",1,0,0,0,0,0,0,0,0
"P_01650",0.988606939409632,0,0,0,0.0113930605903677,0,0,0,0
"P_01652",0.646135422061108,0.0039810978767478,0.162480580010357,0.159146815121699,0.028256084930088,0,0,0,0
"P_01655",1,0,0,0,0,0,0,0,0
"P_01657",1,0,0,0,0,0,0,0,0
"P_01660",0.907625582599689,0.0923744174003107,0,0,0,0,0,0,0
"P_01662",0.968830916623511,0,0.0311690833764889,0,0,0,0,0,0
"P_01666",0.587972553081305,0.351210512687727,0.0608169342309684,0,0,0,0,0,0
"P_01667",1,0,0,0,0,0,0,0,0
"P_01670",1,0,0,0,0,0,0,0,0
"P_01671",0.814636198860694,0,0.185363801139306,0,0,0,0,0,0
"P_01675",0.834250388399793,0.165749611600207,0,0,0,0,0,0,0
"P_01676",0.960480321077162,0.0176074572760228,0,0.0158596582081823,0.00605256343863283,0,0,0,0
"P_01677",1,0,0,0,0,0,0,0,0
"P_01680",0.38924132573796,0.552887105126877,0,0.040167011910927,0,0.0177045572242361,0,0,0
"P_01681",0.97129078197825,0,0,0,0.0287092180217504,0,0,0,0
"P_01687",0.963231486276541,0,0,0,0.0367685137234594,0,0,0,0
"P_01691",1,0,0,0,0,0,0,0,0
"P_01693",0.887946659761782,0,0,0.0402317452097359,0.0718215950284826,0,0,0,0
"P_01694",0.932386069394096,0,0.0676139306059037,0,0,0,0,0,0
"P_01698",0.725077679958571,0.0987506473329881,0,0.042238477472812,0.133933195235629,0,0,0,0
"P_01702",1,0,0,0,0,0,0,0,0
"P_01703",0.959897721387882,0.0401022786121181,0,0,0,0,0,0,0
"P_01710",0.243656136716727,0.0382897462454687,0.709120921802175,0.00893319523562921,0,0,0,0,0
"P_01714",1,0,0,0,0,0,0,0,0
"P_01715",0.408337648886587,0.102052045572242,0.48961030554117,0,0,0,0,0,0
"P_01716",1,0,0,0,0,0,0,0,0
"P_01717",0.977667011910927,0.022332988089073,0,0,0,0,0,0,0
"P_01718",0.773465820818229,0.226534179181771,0,0,0,0,0,0,0
"P_01721",0.626035732780942,0.144614189539099,0.226663645779389,0.00268643190056965,0,0,0,0,0
"P_01722",0.928599171413775,0.0700090626618333,0,0.00139176592439151,0,0,0,0,0
"P_01725",1,0,0,0,0,0,0,0,0
"P_01730",1,0,0,0,0,0,0,0,0
"P_01735",1,0,0,0,0,0,0,0,0
"P_01742",0.943779129984464,0,0.0561885033661315,0,3.23666494044536e-05,0,0,0,0
"P_01743",0.794795442775764,0.00767089590885552,0.197533661315381,0,0,0,0,0,0
"P_01744",0.157625582599689,0.605709476954946,0.236664940445365,0,0,0,0,0,0
"P_01748",0.562338166752978,0.136749093733817,0.300912739513206,0,0,0,0,0,0
"P_01753",1,0,0,0,0,0,0,0,0
"P_01755",1,0,0,0,0,0,0,0,0
"P_01756",0.785765147591921,0,0.214234852408079,0,0,0,0,0,0
"P_01758",0.98575867426204,0,0.0142413257379596,0,0,0,0,0,0
"P_01762",0.814021232522009,0,0.185978767477991,0,0,0,0,0,0
"P_01763",0.712163386846194,0.0825673226307613,0.205269290523045,0,0,0,0,0,0
"P_01766",1,0,0,0,0,0,0,0,0
"P_01770",0.899954686690834,0,0.100045313309166,0,0,0,0,0,0
"P_01774",0.846970481615743,0,0.153029518384257,0,0,0,0,0,0
"P_01781",1,0,0,0,0,0,0,0,0
"P_01784",0.0940574831693423,0.905942516830658,0,0,0,0,0,0,0
"P_01786",0.866519937856033,0.133480062143967,0,0,0,0,0,0,0
"P_01791",0.261975660279648,0.585512687726567,0.113315639564992,0,0,0,0.0391960124287934,0,0
"P_01793",0.996277835318488,0.00372216468151217,0,0,0,0,0,0,0
"P_01804",0.883415328845158,0.116584671154842,0,0,0,0,0,0,0
"P_01808",0.620662868979803,0.367134904194718,0.012202226825479,0,0,0,0,0,0
"P_01810",1,0,0,0,0,0,0,0,0
"P_01818",1,0,0,0,0,0,0,0,0
"P_01825",1,0,0,0,0,0,0,0,0
"P_01837",0.440089331952356,0.140179958570689,0.358751941998964,0.0609464008285862,3.23666494044536e-05,0,0,0,0
"P_01838",0.503366131538063,0,0.380664163645779,0.014694458829622,0.101275245986535,0,0,0,0
"P_01841",1,0,0,0,0,0,0,0,0
"P_01847",1,0,0,0,0,0,0,0,0
"P_01849",0.766377524598653,0.0920507509062662,0.14157172449508,0,0,0,0,0,0
"P_01852",0.750679699637493,0.00669989642672191,0.242620403935785,0,0,0,0,0,0
"P_01856",0.287092180217504,0.107004142931124,0.550977472812014,0.0549262040393578,0,0,0,0,0
"P_01862",0.516668824443294,0.00841532884515795,0.434036768513723,0,0.040879078197825,0,0,0,0
"P_01871",0.71329621957535,0.00576126359399275,0.280942516830658,0,0,0,0,0,0
"P_01872",0.181771103055412,0.818228896944588,0,0,0,0,0,0,0
"P_01881",1,0,0,0,0,0,0,0,0
"P_01882",0.890892024857587,0,0.109107975142413,0,0,0,0,0,0
"P_01885",0.505081563956499,0.470643448990161,0.0242749870533402,0,0,0,0,0,0
"P_01886",0.703133091662351,0.271135422061108,0.0257314862765407,0,0,0,0,0,0
"P_01888",0.93364836872087,0.06635163127913,0,0,0,0,0,0,0
"P_01893",0.668209476954946,0,0.284341015018125,0.0474495080269291,0,0,0,0,0
"P_01897",0.517931123770067,0.482068876229933,0,0,0,0,0,0,0
"P_01898",0.083829621957535,0.905586483687209,0.0105838943552563,0,0,0,0,0,0
"P_01900",1,0,0,0,0,0,0,0,0
"P_01905",0.901831952356292,0,0.0931512169860176,0,0.00501683065769032,0,0,0,0
"P_01906",0.702226825479026,0,0.297773174520974,0,0,0,0,0,0
"P_01911",0.645390989124806,0.332567322630761,0.0217827550491973,0.000258933195235629,0,0,0,0,0
"P_01914",0.776896685655101,0,0.223103314344899,0,0,0,0,0,0
"P_01919",0.690898498187468,0.309101501812532,0,0,0,0,0,0,0
"P_01925",1,0,0,0,0,0,0,0,0
"P_01926",0.338231486276541,0.601696012428793,0.060072501294666,0,0,0,0,0,0
"P_01931",0.963004919730709,0.0369950802692905,0,0,0,0,0,0,0
"P_01936",1,0,0,0,0,0,0,0,0
"P_01937",0.997507767995857,0.00249223200414293,0,0,0,0,0,0,0
"P_01939",1,0,0,0,0,0,0,0,0
"P_01943",0.890794924909373,0.109205075090627,0,0,0,0,0,0,0
"P_01944",0.724980580010357,0,0.275019419989643,0,0,0,0,0,0
"P_01945",0.898918953909891,0.00961289487312273,0.091468151216986,0,0,0,0,0,0
"P_01947",0.201870792335577,0.0277382185396168,0.40225271879855,0.154615484205075,0.213522786121181,0,0,0,0
"P_01955",0.746472035214915,0.0738930605903677,0.179634904194718,0,0,0,0,0,0
"P_01957",0.458959088555153,0.541040911444847,0,0,0,0,0,0,0
"P_01961",0.932062402900052,0.03110435007768,0.0368332470222683,0,0,0,0,0,0
"P_01963",0.230838943552563,0.49643966856551,0.234820041429311,0,0.0379013464526152,0,0,0,0
"P_01968",0.435493267736924,0.533628948731227,0,0,0.0308777835318488,0,0,0,0
"P_01969",0.774080787156914,0.128398498187468,0.0975207146556188,0,0,0,0,0,0
"P_01970",0.155748316934231,0.72957664422579,0.0646038322112895,0,0.0500712066286898,0,0,0,0
"P_01972",0.907528482651476,0.0121698601760746,0.0616261004660798,0.0186755567063698,0,0,0,0,0
"P_01975",1,0,0,0,0,0,0,0,0
"P_01976",1,0,0,0,0,0,0,0,0
"P_01977",0.836839720352149,0.00702356292076644,0.156136716727084,0,0,0,0,0,0
"P_01985",0.66141248058001,0.0714979285344381,0.267089590885552,0,0,0,0,0,0
"P_01990",0.96918694976696,0,0,0.0308130502330399,0,0,0,0,0
"P_01991",0.965982651475919,0.0340173485240808,0,0,0,0,0,0,0
"P_01992",0.771750388399793,0,0.228249611600207,0,0,0,0,0,0
"P_01994",1,0,0,0,0,0,0,0,0
"P_01995",0.843636716727084,0.057936302433972,0,0.00812402900051787,0.0903029518384257,0,0,0,0
"P_02001",1,0,0,0,0,0,0,0,0
"P_02009",0.983460642154324,0.0165393578456758,0,0,0,0,0,0,0
"P_02012",0.567193164163646,0.0662868979803211,0.366519937856033,0,0,0,0,0,0
"P_02014",0.973653547384775,0.0263464526152253,0,0,0,0,0,0,0
"P_02016",0.999190833764889,0,0,0,0.000809166235111341,0,0,0,0
"P_02018",0.777317452097359,0.222682547902641,0,0,0,0,0,0,0
"P_02019",0.948893060590368,0,0,0,0,0.0511069394096323,0,0,0
"P_02020",1,0,0,0,0,0,0,0,0
"P_02021",1,0,0,0,0,0,0,0,0
"P_02022",0.753657431382703,0.246342568617297,0,0,0,0,0,0,0
"P_02029",0.899728120145003,0.0877136198860694,0,0,0.012558259968928,0,0,0,0
"P_02037",0.725789746245469,0.155392283790782,0,0.118817969963749,0,0,0,0,0
"P_02038",0.836289487312273,0.00556706369756603,0.154421284308648,0,0,0.00372216468151217,0,0,0
"P_02039",0.657593215950285,0.342406784049715,0,0,0,0,0,0,0
"P_02043",0.696206628689798,0.271718021750388,0.0320753495598136,0,0,0,0,0,0
"P_02046",0.845255049197307,0,0.154744950802693,0,0,0,0,0,0
"P_02048",0.999838166752978,0,0.000161833247022268,0,0,0,0,0,0
"P_02049",0.92477990678405,0.0752200932159503,0,0,0,0,0,0,0
"P_02056",0.998025634386328,0.00197436561367167,0,0,0,0,0,0,0
"P_02057",0.602246245468669,0.397753754531331,0,0,0,0,0,0,0
"P_02059",0.61402770585189,0,0.38597229414811,0,0,0,0,0,0
"P_02061",0.835642154324184,0.0969057483169342,0.0674520973588814,0,0,0,0,0,0
"P_02065",0.632379596064215,0.184004401864319,0.0557677369238736,0,0.127848265147592,0,0,0,0
"P_02066",0.886134127395132,0.0436302433972035,0,0,0,0.0702356292076644,0,0,0
"P_02068",0.942063697566028,0.057936302433972,0,0,0,0,0,0,0
"P_02069",0.913322112894873,0.0729544277576385,0,0,0.0137234593474883,0,0,0,0
"P_02070",0.504790264111859,0.315089331952356,0.0959023821853962,0,0.0842180217503884,0,0,0,0
"P_02073",0.72187338166753,0.053793371310202,0.224333247022268,0,0,0,0,0,0
"P_02076",0.691222164681512,0.223426980838944,0.0525958052822372,0.0327550491973071,0,0,0,0,0
"P_02077",0,0.765082858622475,0.10930217503884,0,0.125614966338685,0,0,0,0
"P_02079",0.470481615743138,0.371472035214915,0.0309101501812532,0.0538257379596064,0.0733104609010875,0,0,0,0
"P_02083",0.74025763852926,0.0601372345934749,0,0,0.0803987571206629,0.119206369756603,0,0,0
"P_02084",0.910085447954428,0.0899145520455722,0,0,0,0,0,0,0
"P_02088",0.91707664422579,0.0318164163645779,0.0511069394096323,0,0,0,0,0,0
"P_02094",0.951320559295702,0.0486794407042983,0,0,0,0,0,0,0
"P_02097",0.852537545313309,0.113801139306059,0,0,0,0.0336613153806318,0,0,0
"P_02099",0.795572242361471,0.204427757638529,0,0,0,0,0,0,0
"P_02100",0.967471517348524,0.0325284826514759,0,0,0,0,0,0,0
"P_02101",0.876747799067841,0.100530813050233,0,0,0,0.0227213878819265,0,0,0
"P_02103",1,0,0,0,0,0,0,0,0
"P_02107",0.984722941481098,0,0.0152770585189021,0,0,0,0,0,0
"P_02111",0.913710512687727,0.00812402900051787,0.0781654583117556,0,0,0,0,0,0
"P_02112",1,0,0,0,0,0,0,0,0
"P_02673",0.707146556188503,0.0383544795442776,0,0.254498964267219,0,0,0,0,0
"P_02116",0.952744691869498,0.0472553081305023,0,0,0,0,0,0,0
"P_02118",0.866811237700673,0.105029777317452,0,0,0.0160214914552046,0.0121374935266701,0,0,0
"P_02119",0.999093733816675,0,0,0,0.000906266183324702,0,0,0,0
"P_02122",1,0,0,0,0,0,0,0,0
"P_02131",0.999385033661315,0.000614966338684619,0,0,0,0,0,0,0
"P_02133",0,1,0,0,0,0,0,0,0
"P_02135",0.975077679958571,0,0,0,0.0249223200414293,0,0,0,0
"P_02136",0.957664422578975,0.0423355774210254,0,0,0,0,0,0,0
"P_02139",1,0,0,0,0,0,0,0,0
"P_02143",0,1,0,0,0,0,0,0,0
"P_02144",1,0,0,0,0,0,0,0,0
"P_02145",0.745824702226826,0.000582599689280166,0,0.253592698083894,0,0,0,0,0
"P_02154",0.921478508544795,0.0279324184360435,0,0,0,0.0505890730191611,0,0,0
"P_02157",0.925200673226308,0,0,0.0747993267736924,0,0,0,0,0
"P_02161",0.722358881408596,0,0.205334023821854,0,0.0723070947695495,0,0,0,0
"P_02163",0.995209735888141,0.00479026411185914,0,0,0,0,0,0,0
"P_02674",0.899048420507509,0.0106486276540653,0.0903029518384257,0,0,0,0,0,0
"P_02167",0.992264370792336,0.00773562920766442,0,0,0,0,0,0,0
"P_02168",0.940024598653547,0.0599754013464526,0,0,0,0,0,0,0
"P_02169",0.973459347488348,0.000938632832729156,0.00152123252200932,0,0.0240807871569135,0,0,0,0
"P_02170",0.994497669601243,0,0,0,0.00550233039875712,0,0,0,0
"P_02176",0.714946918694977,0.0951903158984982,0.146459088555153,0.0434036768513723,0,0,0,0,0
"P_02177",0.974430346970482,0.0255696530295184,0,0,0,0,0,0,0
"P_02178",1,0,0,0,0,0,0,0,0
"P_02181",0.584412221646815,0.0517219057483169,0.337098653547385,0.00860952874158467,0.0181576903158985,0,0,0,0
"P_02182",0.796640341791818,0.203359658208182,0,0,0,0,0,0,0
"P_02188",0.953327291558778,0.0466727084412222,0,0,0,0,0,0,0
"P_02189",0.989772138788193,0.0102278612118074,0,0,0,0,0,0,0
"P_02198",1,0,0,0,0,0,0,0,0
"P_02203",0.683777835318488,0.151314085965821,0,0.164908078715691,0,0,0,0,0
"P_02210",0.950155359917141,0.0489383738995339,0,0.000906266183324702,0,0,0,0,0
"P_02211",1,0,0,0,0,0,0,0,0
"P_02212",0.932386069394096,0,0,0.0676139306059037,0,0,0,0,0
"P_02213",0.826547125841533,0.080334023821854,0.0931188503366132,0,0,0,0,0,0
"P_02218",0.299100207146556,0.700899792853444,0,0,0,0,0,0,0
"P_02220",0.820559295701709,0.179440704298291,0,0,0,0,0,0,0
"P_02223",1,0,0,0,0,0,0,0,0
"P_02226",0.99287933713102,0,0.0071206628689798,0,0,0,0,0,0
"P_02233",0.899533920248576,0.100466079751424,0,0,0,0,0,0,0
"P_02235",0.943196530295184,0.0568034697048162,0,0,0,0,0,0,0
