"","BC","MT","AG","UB","PT","RC","AC","ZH","LT"
"P_08333",0.980769230769231,0,0.0192307692307692,0,0,0,0,0,0
"P_08336",1,0,0,0,0,0,0,0,0
"P_08337",0,1,0,0,0,0,0,0,0
"P_08344",1,0,0,0,0,0,0,0,0
"P_08350",1,0,0,0,0,0,0,0,0
"P_08353",1,0,0,0,0,0,0,0,0
"P_08355",1,0,0,0,0,0,0,0,0
"P_08358",1,0,0,0,0,0,0,0,0
"P_08361",1,0,0,0,0,0,0,0,0
"P_08359",1,0,0,0,0,0,0,0,0
"P_08364",1,0,0,0,0,0,0,0,0
"P_08367",1,0,0,0,0,0,0,0,0
"P_08369",1,0,0,0,0,0,0,0,0
"P_08370",1,0,0,0,0,0,0,0,0
"P_08374",1,0,0,0,0,0,0,0,0
"P_08375",1,0,0,0,0,0,0,0,0
"P_08380",1,0,0,0,0,0,0,0,0
"P_08381",1,0,0,0,0,0,0,0,0
"P_08386",1,0,0,0,0,0,0,0,0
"P_08387",1,0,0,0,0,0,0,0,0
"P_08388",1,0,0,0,0,0,0,0,0
"P_08389",1,0,0,0,0,0,0,0,0
"P_08390",1,0,0,0,0,0,0,0,0
"P_08395",1,0,0,0,0,0,0,0,0
"P_08397",1,0,0,0,0,0,0,0,0
"P_08401",0.980769230769231,0.0192307692307692,0,0,0,0,0,0,0
"P_08408",1,0,0,0,0,0,0,0,0
"P_08413",1,0,0,0,0,0,0,0,0
"P_08414",1,0,0,0,0,0,0,0,0
"P_08417",1,0,0,0,0,0,0,0,0
"P_08418",1,0,0,0,0,0,0,0,0
"P_08421",0,0,0,1,0,0,0,0,0
"P_08422",1,0,0,0,0,0,0,0,0
"P_08423",0.961538461538462,0.0384615384615385,0,0,0,0,0,0,0
"P_08424",1,0,0,0,0,0,0,0,0
"P_08426",1,0,0,0,0,0,0,0,0
"P_08427",1,0,0,0,0,0,0,0,0
"P_08429",1,0,0,0,0,0,0,0,0
"P_08430",1,0,0,0,0,0,0,0,0
"P_08431",1,0,0,0,0,0,0,0,0
"P_08432",1,0,0,0,0,0,0,0,0
"P_08433",1,0,0,0,0,0,0,0,0
"P_08434",1,0,0,0,0,0,0,0,0
"P_08435",1,0,0,0,0,0,0,0,0
"P_08436",1,0,0,0,0,0,0,0,0
"P_08437",1,0,0,0,0,0,0,0,0
"P_08438",1,0,0,0,0,0,0,0,0
"P_08441",1,0,0,0,0,0,0,0,0
"P_08442",1,0,0,0,0,0,0,0,0
"P_08443",1,0,0,0,0,0,0,0,0
"P_08444",1,0,0,0,0,0,0,0,0
"P_08445",1,0,0,0,0,0,0,0,0
"P_08446",1,0,0,0,0,0,0,0,0
"P_08447",1,0,0,0,0,0,0,0,0
"P_08448",1,0,0,0,0,0,0,0,0
"P_08449",1,0,0,0,0,0,0,0,0
"P_08450",1,0,0,0,0,0,0,0,0
"P_08451",1,0,0,0,0,0,0,0,0
"P_08452",1,0,0,0,0,0,0,0,0
"P_08454",1,0,0,0,0,0,0,0,0
"P_08455",1,0,0,0,0,0,0,0,0
"P_08456",1,0,0,0,0,0,0,0,0
"P_08457",1,0,0,0,0,0,0,0,0
"P_08458",1,0,0,0,0,0,0,0,0
"P_08460",1,0,0,0,0,0,0,0,0
"P_08461",1,0,0,0,0,0,0,0,0
"P_08462",1,0,0,0,0,0,0,0,0
"P_08463",1,0,0,0,0,0,0,0,0
"P_08464",1,0,0,0,0,0,0,0,0
"P_08465",1,0,0,0,0,0,0,0,0
"P_08466",1,0,0,0,0,0,0,0,0
"P_08467",1,0,0,0,0,0,0,0,0
"P_08469",1,0,0,0,0,0,0,0,0
"P_08470",1,0,0,0,0,0,0,0,0
"P_08471",0.346153846153846,0,0,0,0.653846153846154,0,0,0,0
"P_08472",1,0,0,0,0,0,0,0,0
"P_08473",1,0,0,0,0,0,0,0,0
"P_08474",1,0,0,0,0,0,0,0,0
"P_08475",1,0,0,0,0,0,0,0,0
"P_08476",1,0,0,0,0,0,0,0,0
"P_08477",1,0,0,0,0,0,0,0,0
"P_08478",1,0,0,0,0,0,0,0,0
"P_08480",1,0,0,0,0,0,0,0,0
"P_08482",1,0,0,0,0,0,0,0,0
"P_08484",1,0,0,0,0,0,0,0,0
"P_08485",1,0,0,0,0,0,0,0,0
"P_08486",0.653846153846154,0,0,0,0.346153846153846,0,0,0,0
"P_08487",1,0,0,0,0,0,0,0,0
"P_08488",0,1,0,0,0,0,0,0,0
"P_08489",1,0,0,0,0,0,0,0,0
"P_08491",1,0,0,0,0,0,0,0,0
"P_08492",1,0,0,0,0,0,0,0,0
"P_08493",1,0,0,0,0,0,0,0,0
"P_08494",0.865384615384615,0.134615384615385,0,0,0,0,0,0,0
"P_08495",1,0,0,0,0,0,0,0,0
"P_08496",1,0,0,0,0,0,0,0,0
"P_08497",1,0,0,0,0,0,0,0,0
"P_08498",0.692307692307692,0,0.307692307692308,0,0,0,0,0,0
"P_08499",0,0.75,0.25,0,0,0,0,0,0
"P_08501",1,0,0,0,0,0,0,0,0
"P_08502",1,0,0,0,0,0,0,0,0
"P_08503",1,0,0,0,0,0,0,0,0
"P_08504",1,0,0,0,0,0,0,0,0
"P_08505",1,0,0,0,0,0,0,0,0
"P_08506",0.0576923076923077,0.942307692307692,0,0,0,0,0,0,0
"P_08507",1,0,0,0,0,0,0,0,0
"P_08508",1,0,0,0,0,0,0,0,0
"P_08509",1,0,0,0,0,0,0,0,0
"P_08510",1,0,0,0,0,0,0,0,0
"P_08511",1,0,0,0,0,0,0,0,0
"P_08512",1,0,0,0,0,0,0,0,0
"P_08513",1,0,0,0,0,0,0,0,0
"P_08514",1,0,0,0,0,0,0,0,0
"P_08515",1,0,0,0,0,0,0,0,0
"P_08516",1,0,0,0,0,0,0,0,0
"P_08517",1,0,0,0,0,0,0,0,0
"P_08519",1,0,0,0,0,0,0,0,0
"P_08520",1,0,0,0,0,0,0,0,0
"P_08523",1,0,0,0,0,0,0,0,0
"P_08525",1,0,0,0,0,0,0,0,0
"P_08526",0,1,0,0,0,0,0,0,0
"P_08529",1,0,0,0,0,0,0,0,0
"P_08530",1,0,0,0,0,0,0,0,0
"P_08532",1,0,0,0,0,0,0,0,0
"P_08535",1,0,0,0,0,0,0,0,0
"P_08536",1,0,0,0,0,0,0,0,0
"P_08539",1,0,0,0,0,0,0,0,0
"P_08541",1,0,0,0,0,0,0,0,0
"P_08542",1,0,0,0,0,0,0,0,0
"P_08544",1,0,0,0,0,0,0,0,0
"P_08546",1,0,0,0,0,0,0,0,0
"P_08549",1,0,0,0,0,0,0,0,0
"P_08550",1,0,0,0,0,0,0,0,0
"P_08551",1,0,0,0,0,0,0,0,0
"P_08553",1,0,0,0,0,0,0,0,0
"P_08557",0,1,0,0,0,0,0,0,0
"P_08566",1,0,0,0,0,0,0,0,0
"P_08567",1,0,0,0,0,0,0,0,0
"P_08568",1,0,0,0,0,0,0,0,0
"P_08570",1,0,0,0,0,0,0,0,0
"P_08572",1,0,0,0,0,0,0,0,0
"P_08573",1,0,0,0,0,0,0,0,0
"P_08574",1,0,0,0,0,0,0,0,0
"P_08575",1,0,0,0,0,0,0,0,0
"P_08576",1,0,0,0,0,0,0,0,0
"P_08580",0,1,0,0,0,0,0,0,0
"P_08583",1,0,0,0,0,0,0,0,0
"P_08584",1,0,0,0,0,0,0,0,0
"P_08585",1,0,0,0,0,0,0,0,0
"P_08587",1,0,0,0,0,0,0,0,0
"P_08589",1,0,0,0,0,0,0,0,0
"P_08590",1,0,0,0,0,0,0,0,0
"P_08593",1,0,0,0,0,0,0,0,0
"P_08595",1,0,0,0,0,0,0,0,0
"P_08599",1,0,0,0,0,0,0,0,0
"P_08602",1,0,0,0,0,0,0,0,0
"P_08607",1,0,0,0,0,0,0,0,0
"P_08608",1,0,0,0,0,0,0,0,0
"P_08610",1,0,0,0,0,0,0,0,0
"P_08611",1,0,0,0,0,0,0,0,0
"P_08616",1,0,0,0,0,0,0,0,0
"P_08617",1,0,0,0,0,0,0,0,0
"P_08618",1,0,0,0,0,0,0,0,0
"P_08623",1,0,0,0,0,0,0,0,0
"P_08625",1,0,0,0,0,0,0,0,0
"P_08631",1,0,0,0,0,0,0,0,0
"P_08632",1,0,0,0,0,0,0,0,0
"P_08633",1,0,0,0,0,0,0,0,0
"P_08635",1,0,0,0,0,0,0,0,0
"P_08637",1,0,0,0,0,0,0,0,0
"P_08645",1,0,0,0,0,0,0,0,0
"P_08648",1,0,0,0,0,0,0,0,0
"P_08649",1,0,0,0,0,0,0,0,0
"P_08652",1,0,0,0,0,0,0,0,0
"P_08657",1,0,0,0,0,0,0,0,0
"P_08658",1,0,0,0,0,0,0,0,0
"P_08667",1,0,0,0,0,0,0,0,0
"P_08670",1,0,0,0,0,0,0,0,0
"P_08675",1,0,0,0,0,0,0,0,0
"P_08676",1,0,0,0,0,0,0,0,0
"P_08681",1,0,0,0,0,0,0,0,0
"P_08682",1,0,0,0,0,0,0,0,0
"P_08693",1,0,0,0,0,0,0,0,0
"P_08694",0,0,0,0,1,0,0,0,0
"P_08695",1,0,0,0,0,0,0,0,0
"P_08696",0.75,0.25,0,0,0,0,0,0,0
"P_08700",1,0,0,0,0,0,0,0,0
"P_08703",1,0,0,0,0,0,0,0,0
"P_08710",1,0,0,0,0,0,0,0,0
"P_08711",1,0,0,0,0,0,0,0,0
"P_08714",1,0,0,0,0,0,0,0,0
"P_08719",1,0,0,0,0,0,0,0,0
"P_08725",1,0,0,0,0,0,0,0,0
"P_08729",1,0,0,0,0,0,0,0,0
"P_08732",1,0,0,0,0,0,0,0,0
"P_08733",1,0,0,0,0,0,0,0,0
"P_08739",1,0,0,0,0,0,0,0,0
"P_08740",1,0,0,0,0,0,0,0,0
"P_08742",1,0,0,0,0,0,0,0,0
"P_08743",1,0,0,0,0,0,0,0,0
"P_08746",0.730769230769231,0.269230769230769,0,0,0,0,0,0,0
"P_08747",1,0,0,0,0,0,0,0,0
"P_08748",1,0,0,0,0,0,0,0,0
"P_08750",1,0,0,0,0,0,0,0,0
"P_08755",1,0,0,0,0,0,0,0,0
"P_08756",1,0,0,0,0,0,0,0,0
"P_08762",1,0,0,0,0,0,0,0,0
"P_08767",1,0,0,0,0,0,0,0,0
"P_08769",0.0576923076923077,0.942307692307692,0,0,0,0,0,0,0
"P_08782",0.923076923076923,0,0,0,0,0.0769230769230769,0,0,0
"P_08789",0,1,0,0,0,0,0,0,0
"P_08792",1,0,0,0,0,0,0,0,0
"P_08798",1,0,0,0,0,0,0,0,0
"P_08800",1,0,0,0,0,0,0,0,0
"P_08801",1,0,0,0,0,0,0,0,0
"P_08807",1,0,0,0,0,0,0,0,0
"P_08808",1,0,0,0,0,0,0,0,0
"P_08812",1,0,0,0,0,0,0,0,0
"P_08814",1,0,0,0,0,0,0,0,0
"P_08819",0.923076923076923,0,0,0,0.0769230769230769,0,0,0,0
"P_08821",0,1,0,0,0,0,0,0,0
"P_08826",0.25,0,0,0,0.75,0,0,0,0
"P_08834",1,0,0,0,0,0,0,0,0
"P_08836",1,0,0,0,0,0,0,0,0
"P_08840",1,0,0,0,0,0,0,0,0
"P_08843",1,0,0,0,0,0,0,0,0
"P_08844",1,0,0,0,0,0,0,0,0
"P_08847",0.846153846153846,0,0,0,0,0.153846153846154,0,0,0
"P_08848",1,0,0,0,0,0,0,0,0
"P_08852",1,0,0,0,0,0,0,0,0
"P_08855",0.865384615384615,0.134615384615385,0,0,0,0,0,0,0
"P_08857",1,0,0,0,0,0,0,0,0
"P_08860",1,0,0,0,0,0,0,0,0
"P_08861",1,0,0,0,0,0,0,0,0
"P_08867",1,0,0,0,0,0,0,0,0
"P_08869",1,0,0,0,0,0,0,0,0
"P_08876",1,0,0,0,0,0,0,0,0
"P_08879",1,0,0,0,0,0,0,0,0
"P_08882",1,0,0,0,0,0,0,0,0
"P_08884",1,0,0,0,0,0,0,0,0
"P_08886",1,0,0,0,0,0,0,0,0
"P_08888",1,0,0,0,0,0,0,0,0
"P_08896",0.461538461538462,0.538461538461538,0,0,0,0,0,0,0
"P_08898",1,0,0,0,0,0,0,0,0
"P_08901",1,0,0,0,0,0,0,0,0
"P_08902",1,0,0,0,0,0,0,0,0
"P_08905",1,0,0,0,0,0,0,0,0
"P_08909",1,0,0,0,0,0,0,0,0
"P_08911",1,0,0,0,0,0,0,0,0
"P_08912",1,0,0,0,0,0,0,0,0
"P_08917",1,0,0,0,0,0,0,0,0
"P_08919",1,0,0,0,0,0,0,0,0
"P_08920",1,0,0,0,0,0,0,0,0
"P_08924",0,1,0,0,0,0,0,0,0
"P_08925",0,1,0,0,0,0,0,0,0
"P_08928",1,0,0,0,0,0,0,0,0
"P_08932",1,0,0,0,0,0,0,0,0
"P_08934",1,0,0,0,0,0,0,0,0
"P_08938",1,0,0,0,0,0,0,0,0
"P_08939",1,0,0,0,0,0,0,0,0
"P_08947",0,0,0,0,1,0,0,0,0
"P_08948",1,0,0,0,0,0,0,0,0
"P_08951",1,0,0,0,0,0,0,0,0
"P_08953",1,0,0,0,0,0,0,0,0
"P_08956",1,0,0,0,0,0,0,0,0
"P_08961",1,0,0,0,0,0,0,0,0
"P_08964",1,0,0,0,0,0,0,0,0
"P_08969",1,0,0,0,0,0,0,0,0
"P_08970",1,0,0,0,0,0,0,0,0
"P_08972",1,0,0,0,0,0,0,0,0
"P_08973",1,0,0,0,0,0,0,0,0
"P_08974",1,0,0,0,0,0,0,0,0
"P_08978",0,0,0,0,1,0,0,0,0
"P_08980",1,0,0,0,0,0,0,0,0
"P_08982",1,0,0,0,0,0,0,0,0
"P_08983",1,0,0,0,0,0,0,0,0
"P_08985",1,0,0,0,0,0,0,0,0
"P_08986",1,0,0,0,0,0,0,0,0
"P_08987",1,0,0,0,0,0,0,0,0
"P_08990",1,0,0,0,0,0,0,0,0
"P_08994",1,0,0,0,0,0,0,0,0
"P_08998",1,0,0,0,0,0,0,0,0
"P_09001",0.846153846153846,0.153846153846154,0,0,0,0,0,0,0
"P_09004",1,0,0,0,0,0,0,0,0
"P_09007",1,0,0,0,0,0,0,0,0
"P_09013",1,0,0,0,0,0,0,0,0
"P_09018",1,0,0,0,0,0,0,0,0
"P_09020",1,0,0,0,0,0,0,0,0
"P_09023",0.365384615384615,0.634615384615385,0,0,0,0,0,0,0
"P_09026",1,0,0,0,0,0,0,0,0
"P_09028",1,0,0,0,0,0,0,0,0
"P_09029",1,0,0,0,0,0,0,0,0
"P_09035",1,0,0,0,0,0,0,0,0
"P_09040",1,0,0,0,0,0,0,0,0
"P_09041",1,0,0,0,0,0,0,0,0
"P_09042",0.923076923076923,0.0769230769230769,0,0,0,0,0,0,0
"P_09053",1,0,0,0,0,0,0,0,0
"P_09056",1,0,0,0,0,0,0,0,0
"P_09059",1,0,0,0,0,0,0,0,0
"P_09060",0.173076923076923,0.826923076923077,0,0,0,0,0,0,0
"P_09062",1,0,0,0,0,0,0,0,0
"P_09068",0.0192307692307692,0.980769230769231,0,0,0,0,0,0,0
"P_09069",1,0,0,0,0,0,0,0,0
"P_09070",1,0,0,0,0,0,0,0,0
"P_09072",0.211538461538462,0.788461538461538,0,0,0,0,0,0,0
"P_09075",1,0,0,0,0,0,0,0,0
"P_09080",0,1,0,0,0,0,0,0,0
"P_09083",1,0,0,0,0,0,0,0,0
"P_09085",1,0,0,0,0,0,0,0,0
"P_09087",1,0,0,0,0,0,0,0,0
"P_09093",1,0,0,0,0,0,0,0,0
"P_09094",1,0,0,0,0,0,0,0,0
"P_09098",0,0.634615384615385,0,0,0.365384615384615,0,0,0,0
"P_09102",1,0,0,0,0,0,0,0,0
"P_09110",1,0,0,0,0,0,0,0,0
"P_09112",1,0,0,0,0,0,0,0,0
"P_09118",1,0,0,0,0,0,0,0,0
"P_09120",1,0,0,0,0,0,0,0,0
"P_09122",0,1,0,0,0,0,0,0,0
"P_09126",1,0,0,0,0,0,0,0,0
"P_09127",1,0,0,0,0,0,0,0,0
"P_09128",1,0,0,0,0,0,0,0,0
"P_09130",1,0,0,0,0,0,0,0,0
"P_09135",1,0,0,0,0,0,0,0,0
"P_09136",1,0,0,0,0,0,0,0,0
"P_09137",1,0,0,0,0,0,0,0,0
"P_09138",1,0,0,0,0,0,0,0,0
"P_09139",1,0,0,0,0,0,0,0,0
"P_09141",1,0,0,0,0,0,0,0,0
"P_09145",1,0,0,0,0,0,0,0,0
"P_09146",1,0,0,0,0,0,0,0,0
"P_09152",1,0,0,0,0,0,0,0,0
"P_09153",1,0,0,0,0,0,0,0,0
"P_09154",1,0,0,0,0,0,0,0,0
"P_09157",1,0,0,0,0,0,0,0,0
"P_09165",1,0,0,0,0,0,0,0,0
"P_09167",1,0,0,0,0,0,0,0,0
"P_09169",0,1,0,0,0,0,0,0,0
"P_09172",1,0,0,0,0,0,0,0,0
"P_09173",1,0,0,0,0,0,0,0,0
"P_09180",1,0,0,0,0,0,0,0,0
"P_09181",1,0,0,0,0,0,0,0,0
"P_09184",1,0,0,0,0,0,0,0,0
"P_09187",1,0,0,0,0,0,0,0,0
"P_09188",1,0,0,0,0,0,0,0,0
"P_09190",1,0,0,0,0,0,0,0,0
"P_09193",1,0,0,0,0,0,0,0,0
"P_09200",1,0,0,0,0,0,0,0,0
"P_09213",1,0,0,0,0,0,0,0,0
"P_09216",1,0,0,0,0,0,0,0,0
"P_09218",1,0,0,0,0,0,0,0,0
"P_09219",1,0,0,0,0,0,0,0,0
"P_09225",1,0,0,0,0,0,0,0,0
"P_09226",1,0,0,0,0,0,0,0,0
"P_09227",1,0,0,0,0,0,0,0,0
"P_09232",1,0,0,0,0,0,0,0,0
"P_09233",1,0,0,0,0,0,0,0,0
"P_09238",1,0,0,0,0,0,0,0,0
"P_09240",1,0,0,0,0,0,0,0,0
"P_09241",1,0,0,0,0,0,0,0,0
"P_09242",1,0,0,0,0,0,0,0,0
"P_09244",1,0,0,0,0,0,0,0,0
"P_09248",0,1,0,0,0,0,0,0,0
"P_09249",1,0,0,0,0,0,0,0,0
"P_09251",1,0,0,0,0,0,0,0,0
"P_09252",1,0,0,0,0,0,0,0,0
"P_09254",1,0,0,0,0,0,0,0,0
"P_09256",1,0,0,0,0,0,0,0,0
"P_09260",1,0,0,0,0,0,0,0,0
"P_09261",1,0,0,0,0,0,0,0,0
"P_09262",1,0,0,0,0,0,0,0,0
"P_09264",1,0,0,0,0,0,0,0,0
"P_09267",0,1,0,0,0,0,0,0,0
"P_09269",1,0,0,0,0,0,0,0,0
"P_09270",1,0,0,0,0,0,0,0,0
"P_09273",1,0,0,0,0,0,0,0,0
"P_09285",1,0,0,0,0,0,0,0,0
"P_09288",1,0,0,0,0,0,0,0,0
"P_09289",0,0,0,0,0,0,0,0,0
"P_09291",1,0,0,0,0,0,0,0,0
"P_09295",1,0,0,0,0,0,0,0,0
"P_09297",1,0,0,0,0,0,0,0,0
"P_09303",1,0,0,0,0,0,0,0,0
"P_09306",1,0,0,0,0,0,0,0,0
"P_09310",1,0,0,0,0,0,0,0,0
"P_09312",1,0,0,0,0,0,0,0,0
"P_09315",1,0,0,0,0,0,0,0,0
"P_09317",1,0,0,0,0,0,0,0,0
"P_09319",1,0,0,0,0,0,0,0,0
"P_09322",0.480769230769231,0.519230769230769,0,0,0,0,0,0,0
"P_09323",1,0,0,0,0,0,0,0,0
"P_09324",1,0,0,0,0,0,0,0,0
"P_09327",1,0,0,0,0,0,0,0,0
"P_09330",1,0,0,0,0,0,0,0,0
"P_09335",0.673076923076923,0,0,0,0,0.326923076923077,0,0,0
"P_09339",1,0,0,0,0,0,0,0,0
"P_09345",1,0,0,0,0,0,0,0,0
"P_09346",1,0,0,0,0,0,0,0,0
"P_09347",1,0,0,0,0,0,0,0,0
"P_09349",1,0,0,0,0,0,0,0,0
"P_09351",1,0,0,0,0,0,0,0,0
"P_09359",1,0,0,0,0,0,0,0,0
"P_09360",1,0,0,0,0,0,0,0,0
"P_09361",1,0,0,0,0,0,0,0,0
"P_09363",1,0,0,0,0,0,0,0,0
"P_09366",1,0,0,0,0,0,0,0,0
"P_09367",1,0,0,0,0,0,0,0,0
"P_09370",1,0,0,0,0,0,0,0,0
"P_09372",1,0,0,0,0,0,0,0,0
"P_09373",1,0,0,0,0,0,0,0,0
"P_09376",1,0,0,0,0,0,0,0,0
"P_09379",1,0,0,0,0,0,0,0,0
"P_09380",1,0,0,0,0,0,0,0,0
"P_09384",1,0,0,0,0,0,0,0,0
"P_09388",1,0,0,0,0,0,0,0,0
"P_09392",1,0,0,0,0,0,0,0,0
"P_09394",1,0,0,0,0,0,0,0,0
"P_09402",1,0,0,0,0,0,0,0,0
"P_09403",1,0,0,0,0,0,0,0,0
"P_09404",1,0,0,0,0,0,0,0,0
"P_09405",1,0,0,0,0,0,0,0,0
"P_09411",1,0,0,0,0,0,0,0,0
"P_09413",1,0,0,0,0,0,0,0,0
"P_09415",1,0,0,0,0,0,0,0,0
"P_09420",1,0,0,0,0,0,0,0,0
"P_09421",0.288461538461538,0.711538461538462,0,0,0,0,0,0,0
"P_09424",1,0,0,0,0,0,0,0,0
"P_09425",1,0,0,0,0,0,0,0,0
"P_09427",1,0,0,0,0,0,0,0,0
"P_09428",1,0,0,0,0,0,0,0,0
"P_09429",1,0,0,0,0,0,0,0,0
"P_09430",1,0,0,0,0,0,0,0,0
"P_09432",1,0,0,0,0,0,0,0,0
"P_09433",1,0,0,0,0,0,0,0,0
"P_09438",1,0,0,0,0,0,0,0,0
"P_09440",1,0,0,0,0,0,0,0,0
"P_09442",1,0,0,0,0,0,0,0,0
"P_09443",1,0,0,0,0,0,0,0,0
"P_09448",1,0,0,0,0,0,0,0,0
"P_09450",1,0,0,0,0,0,0,0,0
"P_09452",1,0,0,0,0,0,0,0,0
"P_09455",1,0,0,0,0,0,0,0,0
"P_09458",1,0,0,0,0,0,0,0,0
"P_09460",1,0,0,0,0,0,0,0,0
"P_09467",1,0,0,0,0,0,0,0,0
"P_09471",1,0,0,0,0,0,0,0,0
"P_09472",1,0,0,0,0,0,0,0,0
"P_09477",1,0,0,0,0,0,0,0,0
"P_09482",1,0,0,0,0,0,0,0,0
"P_09489",1,0,0,0,0,0,0,0,0
"P_09490",1,0,0,0,0,0,0,0,0
"P_09497",1,0,0,0,0,0,0,0,0
"P_09500",1,0,0,0,0,0,0,0,0
"P_09501",1,0,0,0,0,0,0,0,0
"P_09505",1,0,0,0,0,0,0,0,0
"P_09507",1,0,0,0,0,0,0,0,0
"P_09513",1,0,0,0,0,0,0,0,0
"P_09516",1,0,0,0,0,0,0,0,0
"P_09517",1,0,0,0,0,0,0,0,0
"P_09519",1,0,0,0,0,0,0,0,0
"P_09522",0,1,0,0,0,0,0,0,0
"P_09525",1,0,0,0,0,0,0,0,0
"P_09527",1,0,0,0,0,0,0,0,0
"P_09528",1,0,0,0,0,0,0,0,0
"P_09531",1,0,0,0,0,0,0,0,0
"P_09532",1,0,0,0,0,0,0,0,0
"P_09537",1,0,0,0,0,0,0,0,0
"P_09541",1,0,0,0,0,0,0,0,0
"P_09542",1,0,0,0,0,0,0,0,0
"P_09544",0,1,0,0,0,0,0,0,0
"P_09549",1,0,0,0,0,0,0,0,0
"P_09553",1,0,0,0,0,0,0,0,0
"P_09561",1,0,0,0,0,0,0,0,0
"P_09563",1,0,0,0,0,0,0,0,0
"P_09568",1,0,0,0,0,0,0,0,0
"P_10197",0,1,0,0,0,0,0,0,0
"P_09571",1,0,0,0,0,0,0,0,0
"P_09574",1,0,0,0,0,0,0,0,0
"P_09575",1,0,0,0,0,0,0,0,0
"P_09579",1,0,0,0,0,0,0,0,0
"P_09582",1,0,0,0,0,0,0,0,0
"P_09583",0,0,0,0,0,1,0,0,0
"P_09584",1,0,0,0,0,0,0,0,0
"P_09585",1,0,0,0,0,0,0,0,0
"P_09593",1,0,0,0,0,0,0,0,0
"P_09594",1,0,0,0,0,0,0,0,0
"P_09595",1,0,0,0,0,0,0,0,0
"P_09596",1,0,0,0,0,0,0,0,0
"P_09597",1,0,0,0,0,0,0,0,0
"P_09603",1,0,0,0,0,0,0,0,0
"P_09604",1,0,0,0,0,0,0,0,0
"P_09608",1,0,0,0,0,0,0,0,0
"P_09610",1,0,0,0,0,0,0,0,0
"P_09613",0.25,0.75,0,0,0,0,0,0,0
"P_09616",1,0,0,0,0,0,0,0,0
"P_09620",1,0,0,0,0,0,0,0,0
"P_09625",1,0,0,0,0,0,0,0,0
"P_09629",1,0,0,0,0,0,0,0,0
"P_09633",1,0,0,0,0,0,0,0,0
"P_09634",0,1,0,0,0,0,0,0,0
"P_09636",1,0,0,0,0,0,0,0,0
"P_09640",1,0,0,0,0,0,0,0,0
"P_09645",1,0,0,0,0,0,0,0,0
"P_09646",1,0,0,0,0,0,0,0,0
"P_09649",1,0,0,0,0,0,0,0,0
"P_09651",1,0,0,0,0,0,0,0,0
"P_09653",1,0,0,0,0,0,0,0,0
"P_09661",1,0,0,0,0,0,0,0,0
"P_09664",1,0,0,0,0,0,0,0,0
"P_09666",1,0,0,0,0,0,0,0,0
"P_09670",1,0,0,0,0,0,0,0,0
"P_09675",1,0,0,0,0,0,0,0,0
"P_09676",1,0,0,0,0,0,0,0,0
"P_09679",1,0,0,0,0,0,0,0,0
"P_09682",0.0576923076923077,0.942307692307692,0,0,0,0,0,0,0
"P_09683",1,0,0,0,0,0,0,0,0
"P_09684",1,0,0,0,0,0,0,0,0
"P_09689",1,0,0,0,0,0,0,0,0
"P_09690",1,0,0,0,0,0,0,0,0
"P_09693",1,0,0,0,0,0,0,0,0
"P_09698",1,0,0,0,0,0,0,0,0
"P_09700",1,0,0,0,0,0,0,0,0
"P_09701",1,0,0,0,0,0,0,0,0
"P_09707",1,0,0,0,0,0,0,0,0
"P_09709",1,0,0,0,0,0,0,0,0
"P_09713",1,0,0,0,0,0,0,0,0
"P_09715",1,0,0,0,0,0,0,0,0
"P_09719",1,0,0,0,0,0,0,0,0
"P_09721",1,0,0,0,0,0,0,0,0
"P_09725",1,0,0,0,0,0,0,0,0
"P_09732",1,0,0,0,0,0,0,0,0
"P_09733",1,0,0,0,0,0,0,0,0
"P_09738",1,0,0,0,0,0,0,0,0
"P_09740",1,0,0,0,0,0,0,0,0
"P_09742",1,0,0,0,0,0,0,0,0
"P_09746",0,1,0,0,0,0,0,0,0
"P_09747",1,0,0,0,0,0,0,0,0
"P_09749",1,0,0,0,0,0,0,0,0
"P_09753",1,0,0,0,0,0,0,0,0
"P_09755",1,0,0,0,0,0,0,0,0
"P_09756",0,0,0,0,0.923076923076923,0.0769230769230769,0,0,0
"P_09761",1,0,0,0,0,0,0,0,0
"P_09762",0.0192307692307692,0,0,0,0.980769230769231,0,0,0,0
"P_09765",1,0,0,0,0,0,0,0,0
"P_09766",1,0,0,0,0,0,0,0,0
"P_09768",1,0,0,0,0,0,0,0,0
"P_09773",1,0,0,0,0,0,0,0,0
"P_09777",1,0,0,0,0,0,0,0,0
"P_09780",1,0,0,0,0,0,0,0,0
"P_09782",1,0,0,0,0,0,0,0,0
"P_09783",1,0,0,0,0,0,0,0,0
"P_09785",1,0,0,0,0,0,0,0,0
"P_09790",1,0,0,0,0,0,0,0,0
"P_09792",1,0,0,0,0,0,0,0,0
"P_09793",1,0,0,0,0,0,0,0,0
"P_09798",1,0,0,0,0,0,0,0,0
"P_09804",1,0,0,0,0,0,0,0,0
"P_09809",1,0,0,0,0,0,0,0,0
"P_09811",1,0,0,0,0,0,0,0,0
"P_09817",1,0,0,0,0,0,0,0,0
"P_09818",1,0,0,0,0,0,0,0,0
"P_09823",1,0,0,0,0,0,0,0,0
"P_09827",1,0,0,0,0,0,0,0,0
"P_09829",1,0,0,0,0,0,0,0,0
"P_09830",1,0,0,0,0,0,0,0,0
"P_09835",1,0,0,0,0,0,0,0,0
